date,_id,date,code,close,vol,amount,delta,insert_time,ma5,ma20,ma60,macd,signal,rsi,volatility,vol_change,target_1,target_2,target_3,target_4,target_5
2024-04-22,68505d6d34a7c6e6d373b4ab,2024-04-22,510500,5.171,1958489,1052433481.0,-0.86,2025-06-17 02:07:41.174,5.197,5.2087,5.1075333333333335,-0.0025178243613774853,0.004734465173461793,48.67788461538466,0.0640214602178677,-0.4519164143350479,-0.012,0.0121,-0.0015,0.0232,0.0201
2024-04-23,68505d6d34a7c6e6d373b4ac,2024-04-23,510500,5.109,1890163,1003085449.0,-1.2,2025-06-17 02:07:41.174,5.198400000000001,5.1998,5.109883333333333,-0.01048583162934058,0.0016904058129013186,37.387964148527544,0.06492959750056995,-0.03488709918717947,0.0121,-0.0015,0.0232,0.0201,-0.0071
2024-04-24,68505d6d34a7c6e6d373b4ad,2024-04-24,510500,5.171,1771454,940284676.0,1.21,2025-06-17 02:07:41.174,5.184,5.19805,5.113933333333334,-0.011663206763734557,-0.0009803167024258564,43.118148599269226,0.06522469261194631,-0.06280357831573258,-0.0015,0.0232,0.0201,-0.0071,0.0159
2024-04-25,68505d6d34a7c6e6d373b4ae,2024-04-25,510500,5.163,1926664,1029843330.0,-0.15,2025-06-17 02:07:41.174,5.166,5.1971,5.121783333333334,-0.013090914270581955,-0.0034024362160570763,42.857142857142904,0.06560800657178129,0.08761729065502122,0.0232,0.0201,-0.0071,0.0159,-0.0002
2024-04-26,68505d6d34a7c6e6d373b4af,2024-04-26,510500,5.283,7970795,4329716776.0,2.32,2025-06-17 02:07:41.174,5.179399999999999,5.20835,5.1303333333333345,-0.004487654747221015,-0.0036194799222898644,54.73441108545038,0.059507872102035585,3.1370965565350266,0.0201,-0.0071,0.0159,-0.0002,-0.0131
2024-04-29,68505d6d34a7c6e6d373b4b0,2024-04-29,510500,5.389,5666415,3138793820.0,2.01,2025-06-17 02:07:41.174,5.223000000000001,5.22155,5.139483333333333,0.010759772568770032,-0.0007436294240778852,57.7130528586839,0.06862750330977453,-0.2891029062973016,-0.0071,0.0159,-0.0002,-0.0131,0.0188
2024-04-30,68505d6d34a7c6e6d373b4b1,2024-04-30,510500,5.351,2767038,1535170863.0,-0.71,2025-06-17 02:07:41.174,5.2714,5.22945,5.145533333333333,0.019551805109005116,0.0033154574825387147,59.31263858093127,0.07404797520247021,-0.5116774892061382,0.0159,-0.0002,-0.0131,0.0188,-0.0037
2024-05-06,68505d6d34a7c6e6d373b4b2,2024-05-06,510500,5.436,5129670,2877857689.0,1.59,2025-06-17 02:07:41.174,5.3244,5.235950000000001,5.15395,0.032997963878602654,0.009251958761751503,61.85031185031184,0.08588148198171147,0.8538487725864263,-0.0002,-0.0131,0.0188,-0.0037,-0.0053
2024-05-07,68505d6d34a7c6e6d373b4b3,2024-05-07,510500,5.435,2289327,1284759439.0,-0.02,2025-06-17 02:07:41.174,5.3788,5.2435,5.163950000000001,0.043076886403174974,0.016016944290036198,63.70449678800853,0.0963297516483775,-0.5537087181046734,-0.0131,0.0188,-0.0037,-0.0053,-0.0011
2024-05-08,68505d6d34a7c6e6d373b4b4,2024-05-08,510500,5.364,3975570,2209922264.0,-1.31,2025-06-17 02:07:41.174,5.395,5.24765,5.1744666666666665,0.0448187557725328,0.021777306586535518,56.10278372591005,0.09975721844350614,0.7365671221280314,0.0188,-0.0037,-0.0053,-0.0011,-0.0091
2024-05-09,68505d6d34a7c6e6d373b4b5,2024-05-09,510500,5.465,2970079,1671070310.0,1.88,2025-06-17 02:07:41.174,5.4102,5.26085,5.1888000000000005,0.0537296932468454,0.0281677839185975,70.46223224351743,0.11018132184820077,-0.2529174432848623,-0.0037,-0.0053,-0.0011,-0.0091,-0.0048
2024-05-10,68505d6d34a7c6e6d373b4b6,2024-05-10,510500,5.445,5121579,2872238383.0,-0.37,2025-06-17 02:07:41.174,5.429,5.2708,5.203100000000001,0.058503451174048315,0.034234917369687666,63.18537859007832,0.11751129844897489,0.7243915060845183,-0.0053,-0.0011,-0.0091,-0.0048,0.0146
2024-05-13,68505d6d34a7c6e6d373b4b7,2024-05-13,510500,5.416,3272228,1826421973.0,-0.53,2025-06-17 02:07:41.174,5.425,5.28245,5.21905,0.059263478596511376,0.03924062961505241,60.38216560509555,0.11987470432434065,-0.3610900075933613,-0.0011,-0.0091,-0.0048,0.0146,0.0037
2024-05-14,68505d6d34a7c6e6d373b4b8,2024-05-14,510500,5.41,2687404,1503325676.0,-0.11,2025-06-17 02:07:41.174,5.42,5.29255,5.236599999999999,0.058704941920703746,0.04313349207618268,62.86472148541113,0.12176659078575205,-0.17872348748314604,-0.0091,-0.0048,0.0146,0.0037,-0.0074
2024-05-15,68505d6d34a7c6e6d373b4b9,2024-05-15,510500,5.361,2731969,1518528125.0,-0.91,2025-06-17 02:07:41.174,5.4194,5.30165,5.2470333333333325,0.05368950786506321,0.04524469523395879,62.53298153034296,0.11961573343091723,0.016582917938650077,-0.0048,0.0146,0.0037,-0.0074,-0.0011
2024-05-16,68505d6d34a7c6e6d373b4ba,2024-05-16,510500,5.335,2383653,1319818161.0,-0.48,2025-06-17 02:07:41.174,5.3934,5.305899999999999,5.251833333333334,0.047074116421297774,0.04561057947142659,65.65096952908587,0.11919329723297709,-0.12749632224963026,0.0146,0.0037,-0.0074,-0.0011,-0.0176
2024-05-17,68505d6d34a7c6e6d373b4bb,2024-05-17,510500,5.413,5151667,2813505491.0,1.46,2025-06-17 02:07:41.174,5.3870000000000005,5.3214500000000005,5.257533333333333,0.04757688248192338,0.046003840073525946,66.39566395663955,0.11121173499233548,1.1612487220245566,0.0037,-0.0074,-0.0011,-0.0176,-0.0098
2024-05-20,68505d6d34a7c6e6d373b4bc,2024-05-20,510500,5.433,5322736,2938657577.0,0.37,2025-06-17 02:07:41.174,5.3904,5.33095,5.2641333333333336,0.04902404241566671,0.046607880541954104,67.99999999999997,0.11226776028765036,0.033206532953313994,-0.0074,-0.0011,-0.0176,-0.0098,0.0099
2024-05-21,68505d6d34a7c6e6d373b4bd,2024-05-21,510500,5.393,2808569,1541428580.0,-0.74,2025-06-17 02:07:41.174,5.387,5.33795,5.270066666666667,0.04640829544164138,0.04656796352189156,58.20895522388056,0.11151373528807992,-0.4723448617402779,-0.0011,-0.0176,-0.0098,0.0099,-0.0089
2024-05-22,68505d6d34a7c6e6d373b4be,2024-05-22,510500,5.387,2296000,1257466353.0,-0.11,2025-06-17 02:07:41.174,5.3922,5.346500000000001,5.275949999999999,0.043351419089436405,0.04592465463540053,49.82456140350871,0.10817699920916574,-0.18250183634441597,-0.0176,-0.0098,0.0099,-0.0089,0.0021
2024-05-23,68505d6d34a7c6e6d373b4bf,2024-05-23,510500,5.292,3992422,2157056181.0,-1.76,2025-06-17 02:07:41.174,5.3835999999999995,5.35255,5.2795000000000005,0.03288404965007974,0.043316533638336374,45.2950558213716,0.10099008549568662,0.7388597560975609,-0.0098,0.0099,-0.0089,0.0021,-0.0021
2024-05-24,68505d6d34a7c6e6d373b4c0,2024-05-24,510500,5.24,2092201,1123114671.0,-0.98,2025-06-17 02:07:41.174,5.349,5.3591,5.281783333333334,0.02016022402494233,0.03868527171565756,33.5016835016835,0.08774178624028878,-0.47595695044261355,0.0099,-0.0089,0.0021,-0.0021,-0.0002
2024-05-27,68505d6d34a7c6e6d373b4c1,2024-05-27,510500,5.292,2425547,1295755500.0,0.99,2025-06-17 02:07:41.174,5.3208,5.36515,5.2851,0.014109816779892093,0.03377018072850447,38.91472868217054,0.07768443249864454,0.15932790396333818,-0.0089,0.0021,-0.0021,-0.0002,-0.0078
2024-05-28,68505d6d34a7c6e6d373b4c2,2024-05-28,510500,5.245,2146284,1148740742.0,-0.89,2025-06-17 02:07:41.174,5.2912,5.36925,5.285516666666667,0.005459385841121822,0.028108021751027938,40.41867954911433,0.06801615520173046,-0.11513402956116703,0.0021,-0.0021,-0.0002,-0.0078,0.0136
2024-05-29,68505d6d34a7c6e6d373b4c3,2024-05-29,510500,5.256,3143561,1685053739.0,0.21,2025-06-17 02:07:41.174,5.265,5.367900000000001,5.288433333333333,-0.0005027396618011437,0.022385869468462122,30.320150659133702,0.07005554187481014,0.46465286047885557,-0.0021,-0.0002,-0.0078,0.0136,-0.011
2024-05-30,68505d6d34a7c6e6d373b4c4,2024-05-30,510500,5.245,2025748,1082625287.0,-0.21,2025-06-17 02:07:41.174,5.2556,5.3607,5.2883000000000004,-0.006045684261962947,0.01669955872237711,30.8429118773946,0.07499831577059587,-0.3555881371476488,-0.0002,-0.0078,0.0136,-0.011,-0.0073
2024-05-31,68505d6d34a7c6e6d373b4c5,2024-05-31,510500,5.244,3021095,1617830981.0,-0.02,2025-06-17 02:07:41.174,5.2564,5.35535,5.2875499999999995,-0.010399322518364507,0.011279782474228787,32.591093117408846,0.07941316011849064,0.4913478872989139,-0.0078,0.0136,-0.011,-0.0073,-0.0048
2024-06-03,68505d6d34a7c6e6d373b4c6,2024-06-03,510500,5.203,2973093,1573165845.0,-0.78,2025-06-17 02:07:41.174,5.2386,5.3437,5.28615,-0.01696243713499257,0.005631338552384516,30.434782608695627,0.08392170536627667,-0.015888940930358086,0.0136,-0.011,-0.0073,-0.0048,0.0023
2024-06-04,68505d6d34a7c6e6d373b4c7,2024-06-04,510500,5.274,2318048,1236260806.0,1.36,2025-06-17 02:07:41.174,5.244400000000001,5.335649999999999,5.286383333333333,-0.016247356710584526,0.0012555994997907076,42.10526315789474,0.08241121219070961,-0.2203244230839735,-0.011,-0.0073,-0.0048,0.0023,0.0029
2024-06-05,68505d6d34a7c6e6d373b4c8,2024-06-05,510500,5.216,1862866,995937984.0,-1.1,2025-06-17 02:07:41.174,5.236400000000001,5.32825,5.285733333333334,-0.020128734079374766,-0.0030212672160423873,39.794168096054875,0.08628525213990819,-0.19636435483648307,-0.0073,-0.0048,0.0023,0.0029,-0.0052
2024-06-06,68505d6d34a7c6e6d373b4c9,2024-06-06,510500,5.178,2534543,1341265379.0,-0.73,2025-06-17 02:07:41.174,5.223000000000001,5.3139,5.285616666666667,-0.02597165100273635,-0.007611343973381181,28.36095764272551,0.0862108187129871,0.3605610924242537,-0.0048,0.0023,0.0029,-0.0052,0.0049
2024-06-07,68505d6d34a7c6e6d373b4ca,2024-06-07,510500,5.153,2743246,1440518368.0,-0.48,2025-06-17 02:07:41.174,5.2048000000000005,5.2993,5.2839,-0.032247763680553376,-0.012538627914815621,24.452554744525486,0.08755515554873806,0.08234344416330686,0.0023,0.0029,-0.0052,0.0049,-0.0035
2024-06-11,68505d6d34a7c6e6d373b4cb,2024-06-11,510500,5.165,1877216,982239469.0,0.23,2025-06-17 02:07:41.174,5.1972000000000005,5.28675,5.280683333333333,-0.035840185138323655,-0.01719893935951723,28.076923076923094,0.0879353081592292,-0.3156953477741332,0.0029,-0.0052,0.0049,-0.0035,0.0052
2024-06-12,68505d6d34a7c6e6d373b4cc,2024-06-12,510500,5.18,1893932,998194127.0,0.29,2025-06-17 02:07:41.174,5.1784,5.27525,5.278233333333333,-0.0370497439996722,-0.021169100287548225,30.434782608695627,0.08598645854224778,0.008904675860422984,-0.0052,0.0049,-0.0035,0.0052,-0.0104
2024-06-13,68505d6d34a7c6e6d373b4cd,2024-06-13,510500,5.153,1952078,1024633279.0,-0.52,2025-06-17 02:07:41.174,5.165799999999999,5.26485,5.275466666666667,-0.03972903092523339,-0.024881086415085255,34.92407809110625,0.08763217085310228,0.03070120785751551,0.0049,-0.0035,0.0052,-0.0104,-0.0152
2024-06-14,68505d6d34a7c6e6d373b4ce,2024-06-14,510500,5.178,3141984,1650786376.0,0.49,2025-06-17 02:07:41.174,5.165799999999999,5.257,5.2735,-0.03938113286491607,-0.02778109570505142,42.857142857142826,0.08804843164870024,0.6095586344398123,-0.0035,0.0052,-0.0104,-0.0152,0.0018
2024-06-17,68505d6d34a7c6e6d373b4cf,2024-06-17,510500,5.16,1440541,757577688.0,-0.35,2025-06-17 02:07:41.174,5.167199999999999,5.24435,5.269983333333333,-0.04009567275651982,-0.030244011115345103,33.50000000000006,0.08245271372129931,-0.5415186710053266,0.0052,-0.0104,-0.0152,0.0018,-0.0213
2024-06-18,68505d6d34a7c6e6d373b4d0,2024-06-18,510500,5.187,2480729,1309362390.0,0.52,2025-06-17 02:07:41.174,5.1716,5.23205,5.2657333333333325,-0.03804472056040975,-0.03180415300435803,42.36842105263162,0.0702794983956457,0.7220814957713804,-0.0104,-0.0152,0.0018,-0.0213,-0.0089
2024-06-19,68505d6d34a7c6e6d373b4d1,2024-06-19,510500,5.133,1973026,1033228122.0,-1.04,2025-06-17 02:07:41.174,5.1622,5.21905,5.261566666666667,-0.0403119834203185,-0.03350571908755012,35.460992907801426,0.06256405138993733,-0.2046587918309497,-0.0152,0.0018,-0.0213,-0.0089,0.014
2024-06-20,68505d6d34a7c6e6d373b4d2,2024-06-20,510500,5.055,1739755,900567952.0,-1.52,2025-06-17 02:07:41.174,5.1426,5.202450000000001,5.255866666666667,-0.04785115536560003,-0.03637480634316011,30.6122448979592,0.059632625298633245,-0.11823006893979093,0.0018,-0.0213,-0.0089,0.014,-0.0169
2024-06-21,68505d6d34a7c6e6d373b4d3,2024-06-21,510500,5.064,2661721,1372701498.0,0.18,2025-06-17 02:07:41.174,5.1198,5.19105,5.250766666666666,-0.05249465298237954,-0.039598775671004,31.92771084337356,0.06329336458118942,0.5299401352489288,-0.0213,-0.0089,0.014,-0.0169,0.0016
2024-06-24,68505d6d34a7c6e6d373b4d4,2024-06-24,510500,4.956,8320736,4219239878.0,-2.13,2025-06-17 02:07:41.174,5.079,5.17685,5.24525,-0.06414987586752208,-0.044508995710307614,28.141592920354043,0.0810894730010407,2.126073694425524,-0.0089,0.014,-0.0169,0.0016,0.012
2024-06-25,68505d6d34a7c6e6d373b4d5,2024-06-25,510500,4.912,5414475,2717880474.0,-0.89,2025-06-17 02:07:41.174,5.023999999999999,5.15785,5.24035,-0.07606037954257605,-0.0508192724767613,16.356877323420193,0.09586189353224146,-0.34927931856028116,0.014,-0.0169,0.0016,0.012,-0.0093
2024-06-26,68505d6d34a7c6e6d373b4d6,2024-06-26,510500,4.981,3800469,1907111299.0,1.4,2025-06-17 02:07:41.174,4.9936,5.14465,5.236999999999999,-0.07902091228465569,-0.05645960043834018,28.59744990892537,0.10125438262123794,-0.2980909506461845,-0.0169,0.0016,0.012,-0.0093,-0.0087
2024-06-27,68505d6d34a7c6e6d373b4d7,2024-06-27,510500,4.897,6434058,3221419468.0,-1.69,2025-06-17 02:07:41.174,4.962000000000001,5.1267,5.234316666666667,-0.08714074947819661,-0.06259583024631146,26.386554621848816,0.11175259328208667,0.692964210469813,0.0016,0.012,-0.0093,-0.0087,-0.0146
2024-06-28,68505d6d34a7c6e6d373b4d8,2024-06-28,510500,4.905,4148317,2085352184.0,0.16,2025-06-17 02:07:41.174,4.9302,5.109699999999999,5.23065,-0.09187121167281553,-0.06845090653161229,28.54671280276827,0.11846833909711757,-0.35525651152041215,0.012,-0.0093,-0.0087,-0.0146,0.0073
2024-07-01,68505d6d34a7c6e6d373b4d9,2024-07-01,510500,4.964,3095527,1557013366.0,1.2,2025-06-17 02:07:41.174,4.931800000000001,5.095699999999999,5.226833333333333,-0.08982389616520514,-0.07272550445833086,33.92000000000006,0.11830651536984832,-0.2537872587847071,-0.0093,-0.0087,-0.0146,0.0073,-0.0169
2024-07-02,68505d6d34a7c6e6d373b4da,2024-07-02,510500,4.918,1998284,1003940421.0,-0.93,2025-06-17 02:07:41.174,4.933,5.08145,5.220366666666666,-0.09086575556904108,-0.0763535546804729,30.030487804878135,0.12181412717314996,-0.3544608074812463,-0.0087,-0.0146,0.0073,-0.0169,0.0185
2024-07-03,68505d6d34a7c6e6d373b4db,2024-07-03,510500,4.875,1875123,934475788.0,-0.87,2025-06-17 02:07:41.174,4.9118,5.0615000000000006,5.21355,-0.09407671942595996,-0.07989818762957032,29.31547619047626,0.12129151486792729,-0.06163338144127661,-0.0146,0.0073,-0.0169,0.0185,-0.0058
2024-07-04,68505d6d34a7c6e6d373b4dc,2024-07-04,510500,4.804,5107613,2514631260.0,-1.46,2025-06-17 02:07:41.174,4.8932,5.0409,5.2056,-0.10118415014661242,-0.08415538013297874,23.95543175487471,0.12844613861975507,1.7238815800350165,0.0073,-0.0169,0.0185,-0.0058,0.0206
2024-07-05,68505d6d34a7c6e6d373b4dd,2024-07-05,510500,4.839,2084542,1020397247.0,0.73,2025-06-17 02:07:41.174,4.880000000000001,5.02395,5.199566666666668,-0.10280753147878663,-0.08788581040214033,28.163265306122497,0.13172757973624075,-0.5918755003560372,-0.0169,0.0185,-0.0058,0.0206,-0.0045
2024-07-08,68505d6d34a7c6e6d373b4de,2024-07-08,510500,4.757,2343628,1139285363.0,-1.69,2025-06-17 02:07:41.174,4.8386,5.004150000000001,5.191416666666666,-0.10944912618087432,-0.09219847355788713,22.7848101265823,0.14076081803807086,0.12428917239374404,0.0185,-0.0058,0.0206,-0.0045,-0.0074
2024-07-09,68505d6d34a7c6e6d373b4df,2024-07-09,510500,4.845,3407766,1665121351.0,1.85,2025-06-17 02:07:41.174,4.824,4.98815,5.185783333333333,-0.10638542828443676,-0.09503586450319705,32.52427184466022,0.1396978977350383,0.4540558484537649,-0.0058,0.0206,-0.0045,-0.0074,0.0035
2024-07-10,68505d6d34a7c6e6d373b4e0,2024-07-10,510500,4.817,1895942,934688474.0,-0.58,2025-06-17 02:07:41.174,4.8124,4.97,5.179266666666667,-0.10500634385521135,-0.09702996037359993,34.62532299741606,0.13701555808704813,-0.4436407898899162,0.0206,-0.0045,-0.0074,0.0035,-0.0072
2024-07-11,68505d6d34a7c6e6d373b4e1,2024-07-11,510500,4.916,2851786,1421153966.0,2.06,2025-06-17 02:07:41.174,4.8348,4.95815,5.174883333333333,-0.09483177521288155,-0.09659032334145626,41.43518518518521,0.13044671225007093,0.5041525531899183,-0.0045,-0.0074,0.0035,-0.0072,0.0048
2024-07-12,68505d6d34a7c6e6d373b4e2,2024-07-12,510500,4.894,1508868,753015882.0,-0.45,2025-06-17 02:07:41.174,4.8458,4.94395,5.16895,-0.08753452883826007,-0.09477916444081702,46.01542416452441,0.12031951978842077,-0.47090419828135777,-0.0074,0.0035,-0.0072,0.0048,-0.0016
2024-07-15,68505d6d34a7c6e6d373b4e3,2024-07-15,510500,4.858,4545598,2254993090.0,-0.74,2025-06-17 02:07:41.174,4.8660000000000005,4.92885,5.164883333333334,-0.08369156340129713,-0.09256164423291305,46.49350649350647,0.11031260604592168,2.0125882449624486,0.0035,-0.0072,0.0048,-0.0016,-0.0025
2024-07-16,68505d6d34a7c6e6d373b4e4,2024-07-16,510500,4.875,2187526,1082677266.0,0.35,2025-06-17 02:07:41.174,4.872,4.91325,5.15875,-0.07837081767830512,-0.08972347892199146,42.618384401114234,0.09250881892532581,-0.5187594679511914,-0.0072,0.0048,-0.0016,-0.0025,-0.0289
2024-07-17,68505d6d34a7c6e6d373b4e5,2024-07-17,510500,4.84,6147727,3038141458.0,-0.72,2025-06-17 02:07:41.174,4.8766,4.8986,5.151866666666667,-0.07610105031495529,-0.08699899320058423,45.739910313901326,0.07792803697886906,1.8103560826248466,0.0048,-0.0016,-0.0025,-0.0289,-0.0121
2024-07-18,68505d6d34a7c6e6d373b4e6,2024-07-18,510500,4.863,4745455,2327743494.0,0.48,2025-06-17 02:07:41.174,4.866,4.889,5.145983333333334,-0.07162073628025212,-0.08392334181651781,46.929824561403535,0.06895688966006705,-0.22809601011886182,-0.0016,-0.0025,-0.0289,-0.0121,-0.0013
2024-07-19,68505d6d34a7c6e6d373b4e7,2024-07-19,510500,4.855,6176636,3056884867.0,-0.16,2025-06-17 02:07:41.174,4.8582,4.87855,5.140716666666666,-0.06793250464303124,-0.0807251743818205,41.39020537124806,0.05557969621715134,0.30158983701246767,-0.0025,-0.0289,-0.0121,-0.0013,0.0162
2024-07-22,68505d6d34a7c6e6d373b4e8,2024-07-22,510500,4.843,3043014,1503144331.0,-0.25,2025-06-17 02:07:41.174,4.8552,4.8729,5.136283333333334,-0.06522596983161222,-0.07762533347177886,43.739565943238745,0.052974571854521514,-0.5073347369020936,-0.0289,-0.0121,-0.0013,0.0162,-0.0064
2024-07-23,68505d6d34a7c6e6d373b4e9,2024-07-23,510500,4.703,2442099,1186496610.0,-2.89,2025-06-17 02:07:41.174,4.8208,4.862450000000001,5.1284833333333335,-0.07353024062230595,-0.07680631490188428,37.6436781609196,0.06426628403113119,-0.19747362319069184,-0.0121,-0.0013,0.0162,-0.0064,-0.0009
2024-07-24,68505d6d34a7c6e6d373b4ea,2024-07-24,510500,4.646,3252320,1550710345.0,-1.21,2025-06-17 02:07:41.174,4.782,4.8457,5.119866666666667,-0.0837454927731649,-0.07819415047614041,38.41642228739006,0.07457183043716481,0.33177238105416684,-0.0013,0.0162,-0.0064,-0.0009,0.0434
2024-07-25,68505d6d34a7c6e6d373b4eb,2024-07-25,510500,4.64,2660303,1260269705.0,-0.13,2025-06-17 02:07:41.174,4.7374,4.8328500000000005,5.10915,-0.09127316334408686,-0.0808099530497297,34.762633996937225,0.08646159780358835,-0.18202913612436655,0.0162,-0.0064,-0.0009,0.0434,-0.0092
2024-07-26,68505d6d34a7c6e6d373b4ec,2024-07-26,510500,4.715,2415192,1156705053.0,1.62,2025-06-17 02:07:41.174,4.7094000000000005,4.8233500000000005,5.097916666666666,-0.09014785494986288,-0.08267753342975634,46.749226006191975,0.08853026541669026,-0.09213649723358575,-0.0064,-0.0009,0.0434,-0.0092,-0.0136
2024-07-29,68505d6d34a7c6e6d373b4ed,2024-07-29,510500,4.685,1469911,703462287.0,-0.64,2025-06-17 02:07:41.174,4.6777999999999995,4.8094,5.0868166666666665,-0.09063203948487253,-0.08426843464077959,36.3945578231293,0.08717218291230985,-0.39138958724606576,-0.0009,0.0434,-0.0092,-0.0136,-0.0197
2024-07-30,68505d6d34a7c6e6d373b4ee,2024-07-30,510500,4.681,2338607,1113782436.0,-0.09,2025-06-17 02:07:41.174,4.6734,4.797549999999999,5.074233333333334,-0.09029763090706133,-0.08547427389403593,37.94326241134756,0.08773913188065555,0.590985440615112,0.0434,-0.0092,-0.0136,-0.0197,0.0109
2024-07-31,68505d6d34a7c6e6d373b4ef,2024-07-31,510500,4.884,5569471,2729524972.0,4.34,2025-06-17 02:07:41.174,4.721,4.798,5.065049999999999,-0.07281286485997907,-0.08294199208722457,47.60479041916168,0.08817924329104661,1.3815335368447967,-0.0092,-0.0136,-0.0197,0.0109,0.0004
2024-08-01,68505d6d34a7c6e6d373b4f0,2024-08-01,510500,4.839,3504122,1736710637.0,-0.92,2025-06-17 02:07:41.174,4.760800000000001,4.79975,5.056299999999999,-0.061873941434372526,-0.07872838195665416,46.020260492040556,0.08865063006284536,-0.37083396250739076,-0.0136,-0.0197,0.0109,0.0004,0.0021
2024-08-02,68505d6d34a7c6e6d373b4f1,2024-08-02,510500,4.773,2235956,1094886544.0,-1.36,2025-06-17 02:07:41.174,4.7724,4.79645,5.044766666666666,-0.05786340095636966,-0.07455538575659726,44.10540915395287,0.08834053429775705,-0.3619069199074689,-0.0197,0.0109,0.0004,0.0021,-0.0086
2024-08-05,68505d6d34a7c6e6d373b4f2,2024-08-05,510500,4.679,4152751,2006387779.0,-1.97,2025-06-17 02:07:41.174,4.7712,4.79255,5.031999999999999,-0.061560403135069386,-0.07195638923229168,37.719298245614084,0.09182676768334566,0.8572597135185129,0.0109,0.0004,0.0021,-0.0086,0.0004
2024-08-06,68505d6d34a7c6e6d373b4f3,2024-08-06,510500,4.73,2616120,1257819187.0,1.09,2025-06-17 02:07:41.174,4.781000000000001,4.7867999999999995,5.020566666666666,-0.05968699568949187,-0.06950251052373171,43.24324324324329,0.09197001799793035,-0.37002724218235095,0.0004,0.0021,-0.0086,0.0004,0.0021
2024-08-07,68505d6d34a7c6e6d373b4f4,2024-08-07,510500,4.732,2391677,1153900681.0,0.04,2025-06-17 02:07:41.174,4.7506,4.7825500000000005,5.009266666666667,-0.05737948848068353,-0.06707790611512209,41.740226986128626,0.0924636343879252,-0.08579231839518064,0.0021,-0.0086,0.0004,0.0021,-0.0142
2024-08-08,68505d6d34a7c6e6d373b4f5,2024-08-08,510500,4.742,2327848,1123948107.0,0.21,2025-06-17 02:07:41.174,4.7312,4.77385,4.99895,-0.054119994360042334,-0.06448632376410614,42.89308176100627,0.08728735062402147,-0.026687968316791988,-0.0086,0.0004,0.0021,-0.0142,0.008
2024-08-09,68505d6d34a7c6e6d373b4f6,2024-08-09,510500,4.701,2167099,1045691875.0,-0.86,2025-06-17 02:07:41.174,4.716800000000001,4.764200000000001,4.988383333333333,-0.054220162848314324,-0.06243309158094777,41.38349514563105,0.08390822053707159,-0.06905476646241504,0.0004,0.0021,-0.0142,0.008,-0.006
2024-08-12,68505d6d34a7c6e6d373b4f7,2024-08-12,510500,4.703,2027173,971596688.0,0.04,2025-06-17 02:07:41.174,4.7216000000000005,4.756449999999999,4.97655,-0.053521204679885415,-0.060650714200735305,50.0,0.08192324713453672,-0.06456834690062618,0.0021,-0.0142,0.008,-0.006,0.0017
2024-08-13,68505d6d34a7c6e6d373b4f8,2024-08-13,510500,4.713,1900885,909001809.0,0.21,2025-06-17 02:07:41.174,4.7182,4.74835,4.96455,-0.051565938825078206,-0.05883375912560389,55.24256651017215,0.07747276261617558,-0.0622975937426159,-0.0142,0.008,-0.006,0.0017,-0.0176
2024-08-14,68505d6d34a7c6e6d373b4f9,2024-08-14,510500,4.646,2162187,1028267910.0,-1.42,2025-06-17 02:07:41.174,4.7010000000000005,4.738650000000001,4.952100000000001,-0.0547911186958121,-0.05802523103964553,50.428571428571445,0.07753863213713692,0.13746333944452194,0.008,-0.006,0.0017,-0.0176,-0.002
2024-08-15,68505d6d34a7c6e6d373b4fa,2024-08-15,510500,4.683,5371351,2568201561.0,0.8,2025-06-17 02:07:41.174,4.6892,4.7296499999999995,4.940366666666667,-0.053742001857260746,-0.05716858520316858,47.583081570996974,0.07263700303936345,1.4842213000078162,-0.006,0.0017,-0.0176,-0.002,-0.0122
2024-08-16,68505d6d34a7c6e6d373b4fb,2024-08-16,510500,4.655,7930053,3772598348.0,-0.6,2025-06-17 02:07:41.174,4.68,4.71965,4.929749999999999,-0.054541217988227864,-0.05664311176018044,47.727272727272776,0.06809689304307218,0.4763609751066351,0.0017,-0.0176,-0.002,-0.0122,0.0002
2024-08-19,68505d6d34a7c6e6d373b4fc,2024-08-19,510500,4.663,2759482,1318518497.0,0.17,2025-06-17 02:07:41.174,4.672,4.71065,4.920133333333333,-0.053907655492680284,-0.056096020506680416,48.64457831325303,0.06261013454212454,-0.6520222500404473,-0.0176,-0.002,-0.0122,0.0002,0.0011
2024-08-20,68505d6d34a7c6e6d373b4fd,2024-08-20,510500,4.581,3508603,1645311054.0,-1.76,2025-06-17 02:07:41.174,4.6456,4.704549999999999,4.908283333333333,-0.059338252905084765,-0.05674446698636129,22.099447513812166,0.06901065897849552,0.2714716022789785,-0.002,-0.0122,0.0002,0.0011,-0.0102
2024-08-21,68505d6d34a7c6e6d373b4fe,2024-08-21,510500,4.572,1320021,616166150.0,-0.2,2025-06-17 02:07:41.174,4.6308,4.70085,4.8970666666666665,-0.06363472377913304,-0.05812251834491564,23.668639053254438,0.07411035512569616,-0.6237759016907869,-0.0122,0.0002,0.0011,-0.0102,0.0002
2024-08-22,68505d6d34a7c6e6d373b4ff,2024-08-22,510500,4.516,4023252,1862544630.0,-1.22,2025-06-17 02:07:41.174,4.5974,4.69465,4.884733333333333,-0.07074295909322625,-0.060646606494577766,24.144869215291777,0.08399641283076238,2.047869692982157,0.0002,0.0011,-0.0102,0.0002,0.0143
